"Site","Date","Block","Plot","N","P","Micro","K+","Point","Vertical","FieldCode","FieldName","Hits","USDA_Symbol","USDA_Scientific_Name","USDA_Common_Name","USDA_Category","USDA_Family","USDA_Family_Common_Name","USDA_Duration","USDA_Growth_Habit"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,90,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,91,1,"POBI6","Polygonum bistortoides",1,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,92,1,"SOMU","Solidago multiradiata",1,"SOMU","Solidago multiradiata Aiton","Rocky Mountain goldenrod","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,93,1,"CEARS","Cerastium arvense ssp. strictum",1,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,94,1,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,95,1,"POBI6","Polygonum bistortoides",1,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,95,2,"LLSE","Lloydia serotina",1,"LLSE","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,96,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,97,1,"ALGE","Allium geyeri",1,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,98,1,"SOMU","Solidago multiradiata",1,"SOMU","Solidago multiradiata Aiton","Rocky Mountain goldenrod","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,98,2,"POD12","Potentilla diversifolia",1,"PODI2","Potentilla diversifolia Lehm.","varileaf cinquefoil","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,7,1,1,0,0,99,1,"2LTR","Litter",1,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet","2017-07-06",4,7,1,1,0,0,100,1,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,1,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,2,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,2,2,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,3,1,"SELA","Sedum lanceolatum",1,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,3,2,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,3,3,"CEARS","Cerastium arvense ssp. strictum",1,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,4,1,"2BARE","Bare ground",1,"2BARE",NA,"Bare Ground",NA,NA,NA,NA,NA
"NWT NutNet","2017-07-06",4,8,1,1,1,1,5,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,6,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,6,2,"ALGE","Allium geyeri",1,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,7,1,"2LTR","Litter",1,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet","2017-07-06",4,8,1,1,1,1,8,1,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,8,2,"SOMU","Solidago multiradiata",1,"SOMU","Solidago multiradiata Aiton","Rocky Mountain goldenrod","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,9,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,9,2,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,10,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,11,1,"ORALA","Oreoxis alpina ssp. alpina",1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,11,2,"ARFEF","Arenaria fendleri var. fendleri",1,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,12,1,"ANAL4","Antennaria alpina",1,"ANAL4","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,12,2,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,13,1,"SELA","Sedum lanceolatum",1,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,13,2,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,14,1,"CARUD","Carex rupestris var. drummondiana",1,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,14,2,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,15,1,"2LTR","Litter",1,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet","2017-07-06",4,8,1,1,1,1,16,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,16,2,"ARFEF","Arenaria fendleri var. fendleri",1,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,17,1,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,18,1,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,19,1,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,19,2,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,20,1,"SELA","Sedum lanceolatum",1,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,20,2,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,21,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,22,1,"SOMU","Solidago multiradiata",1,"SOMU","Solidago multiradiata Aiton","Rocky Mountain goldenrod","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,22,2,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,23,1,"CEARS","Cerastium arvense ssp. strictum",1,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,23,2,"SOMU","Solidago multiradiata",1,"SOMU","Solidago multiradiata Aiton","Rocky Mountain goldenrod","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,24,1,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,24,2,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,25,1,"2LTR","Litter",1,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet","2017-07-06",4,8,1,1,1,1,26,1,"POA","Poa sp.",1,"POA","Poa L.","bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,27,1,"POA","Poa sp.",1,"POA","Poa L.","bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,27,2,"ORALA","Oreoxis alpina ssp. alpina",1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,28,1,"ALGE","Allium geyeri",1,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,28,2,"POA","Poa sp.",1,"POA","Poa L.","bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,29,1,"GEROT","Geum rossii",1,"GERO2","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,30,1,"MELA3","Mertensia lanceolata",1,"MELA3","Mertensia lanceolata (Pursh) DC.","prairie bluebells","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,30,2,"GEROT","Geum rossii",1,"GERO2","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,30,3,"ALGE","Allium geyeri",1,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,31,1,"POA","Poa sp.",1,"POA","Poa L.","bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,32,1,"POA","Poa sp.",1,"POA","Poa L.","bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,33,1,"ORALA","Oreoxis alpina ssp. alpina",1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,33,2,"POA","Poa sp.",1,"POA","Poa L.","bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,34,1,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,35,1,"TEACC","Tetraneuris acaulis",1,"TEACC","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,36,1,"CARUD","Carex rupestris var. drummondiana",1,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,37,1,"ORALA","Oreoxis alpina ssp. alpina",1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,37,2,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,38,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,39,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,40,1,"POVI","Polemonium viscosum",1,"POVI","Polemonium viscosum Nutt.","sticky polemonium","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,41,1,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,42,1,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,43,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,44,1,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,44,2,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,45,1,"ALGE","Allium geyeri",1,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,46,1,"2LTR","Litter",1,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet","2017-07-06",4,8,1,1,1,1,47,1,"2LTR","Litter",1,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet","2017-07-06",4,8,1,1,1,1,48,1,"ORALA","Oreoxis alpina ssp. alpina",1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,49,1,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,49,2,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,50,1,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,51,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,52,1,"ORALA","Oreoxis alpina ssp. alpina",1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,53,1,"POVI","Polemonium viscosum",1,"POVI","Polemonium viscosum Nutt.","sticky polemonium","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,54,1,"LEPY2","Lewisia pygmaea",1,"LEPY2","Lewisia pygmaea (A. Gray) B.L. Rob.","alpine lewisia","Dicot","Portulacaceae","Purslane family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,55,1,"ANAL4","Antennaria alpina",1,"ANAL4","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,56,1,"ARFEF","Arenaria fendleri var. fendleri",1,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,57,1,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,58,1,"ORALA","Oreoxis alpina ssp. alpina",1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,59,1,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,59,2,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,60,1,"KOMY","Kobresia myosuroides",1,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,61,1,"ORALA","Oreoxis alpina ssp. alpina",1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,62,1,"POVI","Polemonium viscosum",1,"POVI","Polemonium viscosum Nutt.","sticky polemonium","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,62,2,"ARFEF","Arenaria fendleri var. fendleri",1,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,63,1,"2LTR","Litter",1,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet","2017-07-06",4,8,1,1,1,1,64,1,"TEACC","Tetraneuris acaulis",1,"TEACC","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,65,1,"2LTR","Litter",1,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet","2017-07-06",4,8,1,1,1,1,66,1,"ARFEF","Arenaria fendleri var. fendleri",1,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,67,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,68,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,69,1,"SELA","Sedum lanceolatum",1,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,70,1,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,71,1,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,72,1,"CEARS","Cerastium arvense ssp. strictum",1,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,73,1,"SOMU","Solidago multiradiata",1,"SOMU","Solidago multiradiata Aiton","Rocky Mountain goldenrod","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,73,2,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,74,1,"CARUD","Carex rupestris var. drummondiana",1,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet","2017-07-06",4,8,1,1,1,1,75,1,"ARFEF","Arenaria fendleri var. fendleri",1,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
