site,yr,date,plotid,block,plot,meadow,snow,snow_notes,trt,trt2,clean_code2,hits,simple_name,Scientific_Name_x,Common_Name,Category,Family,Family_Common_Name,Duration,Growth_Habit,simple_lifeform,simple_lifeform2
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,ERSI3,6,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,FEBR,1,Festuca brachyphylla,Festuca brachyphylla Schult. ex Schult. & Schult. f.,alpine fescue,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,GERO2,61,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,JUNCU,6,Juncus sp.,Juncus L.,rush,Monocot,Juncaceae,Rush family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,NOFEG,0.25,Noccaea fendleri,Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch,alpine pennycress,Dicot,Brassicaceae,Mustard family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,ORALA,2,Oreoxis alpina,Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina,alpine oreoxis,Dicot,Apiaceae,Carrot family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,POAL2,6,Poa alpina,Poa alpina L.,alpine bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,POBI6,8,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,PODI2,1,Potentilla diversifolia,Potentilla diversifolia Lehm.,varileaf cinquefoil,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,POVI3,1,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,SELA,0.25,Sedum lanceolatum,Sedum lanceolatum Torr.,spearleaf stonecrop,Dicot,Crassulaceae,Stonecrop family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,SOSIN,1,Solidago simplex,Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius,dwarf goldenrod,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,TRPAP,1,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,TRSP2,1,Trisetum spicatum,Trisetum spicatum (L.) K. Richt.,spike trisetum,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,59,NA,59,dry,snow,in snowfence area,N+P,N+P,VILA10,0.25,Viola labradorica,Viola labradorica Schrank,alpine violet,Dicot,Violaceae,Violet family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,2BARE,2,Bare Ground,NA,Bare Ground,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,2LTR,17,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,CEARS2,6,Cerastium arvense,Cerastium arvense L. ssp. strictum (L.) Ugborogho,field chickweed,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,DECE,26,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,ERSI3,2,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,GERO2,47,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,LLSE,3,Lloydia serotina,Lloydia serotina (L.) Salisb. ex Rchb.,common alplily,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,ORALA,2,Oreoxis alpina,Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina,alpine oreoxis,Dicot,Apiaceae,Carrot family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,POAL2,7,Poa alpina,Poa alpina L.,alpine bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,POBI6,3,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,POVI3,0.25,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,STLO2,3,Stellaria longipes,Stellaria longipes Goldie,longstalk starwort,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,TRDA2,6,Trifolium dasyphyllum,Trifolium dasyphyllum Torr. & A. Gray,alpine clover,Dicot,Fabaceae,Pea family,Perennial,Forb/herb,N-fixer,Forb
sdl,2012,NA,60,NA,60,dry,snow,in snowfence area,N+P,N+P,TRSP2,10,Trisetum spicatum,Trisetum spicatum (L.) K. Richt.,spike trisetum,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,2BARE,10,Bare Ground,NA,Bare Ground,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,2LTR,24,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,2RF,6,"Rock, fragments",NA,"Rock, fragments",NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,ARSC,2,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,DECE,6,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,FEBR,1,Festuca brachyphylla,Festuca brachyphylla Schult. ex Schult. & Schult. f.,alpine fescue,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,GERO2,32,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,LLSE,5,Lloydia serotina,Lloydia serotina (L.) Salisb. ex Rchb.,common alplily,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,NOFEG,0.25,Noccaea fendleri,Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch,alpine pennycress,Dicot,Brassicaceae,Mustard family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,SEDES,11,Selaginella densa,Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Spike-moss family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,TRPAP,11,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2012,NA,61,NA,61,dry,snow,in snowfence area,P,P,VILA10,0.25,Viola labradorica,Viola labradorica Schrank,alpine violet,Dicot,Violaceae,Violet family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,2BARE,5,Bare Ground,NA,Bare Ground,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,2FORB,0.25,Forb sp.,NA,"Forb (herbaceous, not grass nor grass-like)",NA,NA,NA,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,2LTR,5,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,ARSC,14,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,CAOC4,2,Castilleja occidentalis,Castilleja occidentalis Torr.,western Indian paintbrush,Dicot,Scrophulariaceae,Figwort family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,CARUD,5,Carex rupestris,Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey,Drummond's sedge,Monocot,Cyperaceae,Sedge family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,CEARS2,2,Cerastium arvense,Cerastium arvense L. ssp. strictum (L.) Ugborogho,field chickweed,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,DECE,38,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,DRAU,0.25,Draba aurea,Draba aurea Vahl ex Hornem.,golden draba,Dicot,Brassicaceae,Mustard family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,ERSI3,8,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,FEBR,0.25,Festuca brachyphylla,Festuca brachyphylla Schult. ex Schult. & Schult. f.,alpine fescue,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,GERO2,48,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,LLSE,4,Lloydia serotina,Lloydia serotina (L.) Salisb. ex Rchb.,common alplily,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,NOFEG,1,Noccaea fendleri,Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch,alpine pennycress,Dicot,Brassicaceae,Mustard family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,ORALA,1,Oreoxis alpina,Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina,alpine oreoxis,Dicot,Apiaceae,Carrot family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,POAL2,1,Poa alpina,Poa alpina L.,alpine bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,POVI3,2,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,STLO2,3,Stellaria longipes,Stellaria longipes Goldie,longstalk starwort,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,TRPAP,25,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2012,NA,62,NA,62,dry,snow,snowfence recovery,P,P,VILA10,1,Viola labradorica,Viola labradorica Schrank,alpine violet,Dicot,Violaceae,Violet family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,2LTR,15,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,ARSC,9,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,CAOC4,1,Castilleja occidentalis,Castilleja occidentalis Torr.,western Indian paintbrush,Dicot,Scrophulariaceae,Figwort family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,CASC12,18,Carex scopulorum,Carex scopulorum T. Holm,mountain sedge,Monocot,Cyperaceae,Sedge family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,CEARS2,6,Cerastium arvense,Cerastium arvense L. ssp. strictum (L.) Ugborogho,field chickweed,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,DECE,42,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,ERSI3,3,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,GERO2,29,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,LLSE,9,Lloydia serotina,Lloydia serotina (L.) Salisb. ex Rchb.,common alplily,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,ORALA,9,Oreoxis alpina,Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina,alpine oreoxis,Dicot,Apiaceae,Carrot family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,POAL2,6,Poa alpina,Poa alpina L.,alpine bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,POBI6,1,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,POVI3,2,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,STLO2,3,Stellaria longipes,Stellaria longipes Goldie,longstalk starwort,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,TEACC,1,Tetraneuris acaulis,Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson,caespitose four-nerve daisy,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,63,NA,63,dry,snow,snowfence recovery,P,P,TRPAP,24,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,2LICHN,1,Lichen,NA,Lichen,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,2LTR,17,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,ARSC,14,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,CAOC4,0.25,Castilleja occidentalis,Castilleja occidentalis Torr.,western Indian paintbrush,Dicot,Scrophulariaceae,Figwort family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,CEARS2,2,Cerastium arvense,Cerastium arvense L. ssp. strictum (L.) Ugborogho,field chickweed,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,DECE,6,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,DRAU,2,Draba aurea,Draba aurea Vahl ex Hornem.,golden draba,Dicot,Brassicaceae,Mustard family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,ERSI3,20,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,FEBR,3,Festuca brachyphylla,Festuca brachyphylla Schult. ex Schult. & Schult. f.,alpine fescue,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,GERO2,22,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,LLSE,2,Lloydia serotina,Lloydia serotina (L.) Salisb. ex Rchb.,common alplily,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,MELA3,2,Mertensia lanceolata,Mertensia lanceolata (Pursh) DC.,prairie bluebells,Dicot,Boraginaceae,Borage family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,MIOB2,14,Minuartia obtusiloba,Minuartia obtusiloba (Rydb.) House,twinflower sandwort,Dicot,Caryophyllaceae,Pink family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,NOFEG,5,Noccaea fendleri,Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch,alpine pennycress,Dicot,Brassicaceae,Mustard family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,ORALA,1,Oreoxis alpina,Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina,alpine oreoxis,Dicot,Apiaceae,Carrot family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,POAL2,2,Poa alpina,Poa alpina L.,alpine bluegrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,POBI6,5,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,POVI3,1,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,SEDES,10,Selaginella densa,Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Spike-moss family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,SELA,2,Sedum lanceolatum,Sedum lanceolatum Torr.,spearleaf stonecrop,Dicot,Crassulaceae,Stonecrop family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,STLO2,3,Stellaria longipes,Stellaria longipes Goldie,longstalk starwort,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,TRDA2,11,Trifolium dasyphyllum,Trifolium dasyphyllum Torr. & A. Gray,alpine clover,Dicot,Fabaceae,Pea family,Perennial,Forb/herb,N-fixer,Forb
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,TRSP2,5,Trisetum spicatum,Trisetum spicatum (L.) K. Richt.,spike trisetum,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,64,NA,64,dry,snow,snowfence recovery,P,P,VILA10,0.25,Viola labradorica,Viola labradorica Schrank,alpine violet,Dicot,Violaceae,Violet family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,2LTR,9,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,ARSC,5,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,CEARS2,4,Cerastium arvense,Cerastium arvense L. ssp. strictum (L.) Ugborogho,field chickweed,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,DECE,36,Deschampsia cespitosa,Deschampsia cespitosa (L.) P. Beauv.,tufted hairgrass,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,DROC,1,Dryas octopetala,Dryas octopetala L.,eightpetal mountain-avens,Dicot,Rosaceae,Rose family,Perennial,"Subshrub, Shrub, Forb/herb",Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,ERSI3,8,Erigeron simplex,Erigeron simplex Greene,onestem fleabane,Dicot,Asteraceae,Aster family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,FEBR,1,Festuca brachyphylla,Festuca brachyphylla Schult. ex Schult. & Schult. f.,alpine fescue,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,GERO2,53,Geum rossii,Geum rossii (R. Br.) Ser.,Ross' avens,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,LLSE,11,Lloydia serotina,Lloydia serotina (L.) Salisb. ex Rchb.,common alplily,Monocot,Liliaceae,Lily family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,POBI6,3,Polygonum bistortoides,Polygonum bistortoides Pursh,American bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,PODI2,1,Potentilla diversifolia,Potentilla diversifolia Lehm.,varileaf cinquefoil,Dicot,Rosaceae,Rose family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,POVI3,1,Polygonum viviparum,Polygonum viviparum L.,alpine bistort,Dicot,Polygonaceae,Buckwheat family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,SIPR,1,Sibbaldia procumbens,Sibbaldia procumbens L.,creeping sibbaldia,Dicot,Rosaceae,Rose family,Perennial,"Subshrub, Forb/herb",Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,STLO2,3,Stellaria longipes,Stellaria longipes Goldie,longstalk starwort,Dicot,Caryophyllaceae,Pink family,Perennial,Forb/herb,Forb,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,TRPAP,13,Trifolium parryi,Trifolium parryi A. Gray ssp. parryi,Parry's clover,Dicot,Fabaceae,Pea family,Perennial,"Subshrub, Forb/herb",N-fixer,Forb
sdl,2012,NA,65,NA,65,mesic,snow,in snowfence area,C,C,TRSP2,4,Trisetum spicatum,Trisetum spicatum (L.) K. Richt.,spike trisetum,Monocot,Poaceae,Grass family,Perennial,Graminoid,Grass,Grass
sdl,2012,NA,66,NA,66,mesic,snow,in snowfence area,C,C,2LTR,22,Litter,NA,Litter,NA,NA,NA,NA,NA,Ground cover,Ground cover
sdl,2012,NA,66,NA,66,mesic,snow,in snowfence area,C,C,ARSC,16,Artemisia scopulorum,Artemisia scopulorum A. Gray,alpine sagebrush,Dicot,Asteraceae,Aster family,Perennial,Forb/herb,Forb,Forb
