LTER_site,local_site,date,yr,mon,doy,ppt_mm,ppt_qcflag,ppt_qaflag
NWT,University Camp Snotel (838),2018-02-24,2018,2,55,0,V,U
NWT,University Camp Snotel (838),2018-02-25,2018,2,56,5,V,U
NWT,University Camp Snotel (838),2018-02-26,2018,2,57,5,V,U
NWT,University Camp Snotel (838),2018-02-27,2018,2,58,0,V,U
NWT,University Camp Snotel (838),2018-02-28,2018,2,59,0,V,U
NWT,University Camp Snotel (838),2018-03-01,2018,3,60,0,V,U
NWT,University Camp Snotel (838),2018-03-02,2018,3,61,3,V,U
NWT,University Camp Snotel (838),2018-03-03,2018,3,62,0,V,U
NWT,University Camp Snotel (838),2018-03-04,2018,3,63,0,E,U
NWT,University Camp Snotel (838),2018-03-05,2018,3,64,0,E,U
NWT,University Camp Snotel (838),2018-03-06,2018,3,65,3,E,U
NWT,University Camp Snotel (838),2018-03-07,2018,3,66,3,V,U
NWT,University Camp Snotel (838),2018-03-08,2018,3,67,0,V,U
NWT,University Camp Snotel (838),2018-03-09,2018,3,68,3,V,U
NWT,University Camp Snotel (838),2018-03-10,2018,3,69,3,V,U
NWT,University Camp Snotel (838),2018-03-11,2018,3,70,0,V,U
NWT,University Camp Snotel (838),2018-03-12,2018,3,71,3,V,U
NWT,University Camp Snotel (838),2018-03-13,2018,3,72,0,V,U
NWT,University Camp Snotel (838),2018-03-14,2018,3,73,0,V,U
NWT,University Camp Snotel (838),2018-03-15,2018,3,74,3,V,U
NWT,University Camp Snotel (838),2018-03-16,2018,3,75,3,V,U
NWT,University Camp Snotel (838),2018-03-17,2018,3,76,3,V,U
NWT,University Camp Snotel (838),2018-03-18,2018,3,77,5,V,U
NWT,University Camp Snotel (838),2018-03-19,2018,3,78,3,V,U
NWT,University Camp Snotel (838),2018-03-20,2018,3,79,5,V,U
NWT,University Camp Snotel (838),2018-03-21,2018,3,80,3,V,U
NWT,University Camp Snotel (838),2018-03-22,2018,3,81,0,V,U
NWT,University Camp Snotel (838),2018-03-23,2018,3,82,10,V,U
NWT,University Camp Snotel (838),2018-03-24,2018,3,83,3,V,U
NWT,University Camp Snotel (838),2018-03-25,2018,3,84,0,V,U
NWT,University Camp Snotel (838),2018-03-26,2018,3,85,8,V,U
NWT,University Camp Snotel (838),2018-03-27,2018,3,86,3,V,U
NWT,University Camp Snotel (838),2018-03-28,2018,3,87,8,V,U
NWT,University Camp Snotel (838),2018-03-29,2018,3,88,5,V,U
NWT,University Camp Snotel (838),2018-03-30,2018,3,89,3,V,U
NWT,University Camp Snotel (838),2018-03-31,2018,3,90,0,V,U
NWT,University Camp Snotel (838),2018-04-01,2018,4,91,13,V,U
NWT,University Camp Snotel (838),2018-04-02,2018,4,92,3,V,U
NWT,University Camp Snotel (838),2018-04-03,2018,4,93,0,V,U
NWT,University Camp Snotel (838),2018-04-04,2018,4,94,3,V,U
NWT,University Camp Snotel (838),2018-04-05,2018,4,95,0,V,U
NWT,University Camp Snotel (838),2018-04-06,2018,4,96,23,V,U
NWT,University Camp Snotel (838),2018-04-07,2018,4,97,10,V,U
NWT,University Camp Snotel (838),2018-04-08,2018,4,98,23,V,U
NWT,University Camp Snotel (838),2018-04-09,2018,4,99,10,V,U
NWT,University Camp Snotel (838),2018-04-10,2018,4,100,0,V,U
NWT,University Camp Snotel (838),2018-04-11,2018,4,101,0,V,U
NWT,University Camp Snotel (838),2018-04-12,2018,4,102,0,V,U
NWT,University Camp Snotel (838),2018-04-13,2018,4,103,0,V,U
NWT,University Camp Snotel (838),2018-04-14,2018,4,104,8,V,U
NWT,University Camp Snotel (838),2018-04-15,2018,4,105,5,V,U
NWT,University Camp Snotel (838),2018-04-16,2018,4,106,0,V,U
NWT,University Camp Snotel (838),2018-04-17,2018,4,107,0,V,U
NWT,University Camp Snotel (838),2018-04-18,2018,4,108,3,V,U
NWT,University Camp Snotel (838),2018-04-19,2018,4,109,3,V,U
NWT,University Camp Snotel (838),2018-04-20,2018,4,110,3,V,U
NWT,University Camp Snotel (838),2018-04-21,2018,4,111,3,V,U
NWT,University Camp Snotel (838),2018-04-22,2018,4,112,3,V,U
NWT,University Camp Snotel (838),2018-04-23,2018,4,113,3,V,U
NWT,University Camp Snotel (838),2018-04-24,2018,4,114,8,V,U
NWT,University Camp Snotel (838),2018-04-25,2018,4,115,5,V,U
NWT,University Camp Snotel (838),2018-04-26,2018,4,116,0,V,U
NWT,University Camp Snotel (838),2018-04-27,2018,4,117,0,E,U
NWT,University Camp Snotel (838),2018-04-28,2018,4,118,0,E,U
NWT,University Camp Snotel (838),2018-04-29,2018,4,119,0,V,U
NWT,University Camp Snotel (838),2018-04-30,2018,4,120,0,V,U
NWT,University Camp Snotel (838),2018-05-01,2018,5,121,0,V,U
NWT,University Camp Snotel (838),2018-05-02,2018,5,122,25,V,U
NWT,University Camp Snotel (838),2018-05-03,2018,5,123,15,V,U
NWT,University Camp Snotel (838),2018-05-04,2018,5,124,5,V,U
NWT,University Camp Snotel (838),2018-05-05,2018,5,125,0,V,U
NWT,University Camp Snotel (838),2018-05-06,2018,5,126,0,V,U
NWT,University Camp Snotel (838),2018-05-07,2018,5,127,0,V,U
NWT,University Camp Snotel (838),2018-05-08,2018,5,128,3,V,U
NWT,University Camp Snotel (838),2018-05-09,2018,5,129,0,V,U
NWT,University Camp Snotel (838),2018-05-10,2018,5,130,0,V,U
NWT,University Camp Snotel (838),2018-05-11,2018,5,131,0,V,U
NWT,University Camp Snotel (838),2018-05-12,2018,5,132,0,V,U
NWT,University Camp Snotel (838),2018-05-13,2018,5,133,5,V,U
NWT,University Camp Snotel (838),2018-05-14,2018,5,134,0,V,U
NWT,University Camp Snotel (838),2018-05-15,2018,5,135,3,V,U
NWT,University Camp Snotel (838),2018-05-16,2018,5,136,3,V,U
NWT,University Camp Snotel (838),2018-05-17,2018,5,137,0,V,U
NWT,University Camp Snotel (838),2018-05-18,2018,5,138,3,V,U
NWT,University Camp Snotel (838),2018-05-19,2018,5,139,13,V,U
NWT,University Camp Snotel (838),2018-05-20,2018,5,140,5,V,U
NWT,University Camp Snotel (838),2018-05-21,2018,5,141,3,V,U
NWT,University Camp Snotel (838),2018-05-22,2018,5,142,3,V,U
NWT,University Camp Snotel (838),2018-05-23,2018,5,143,0,V,U
NWT,University Camp Snotel (838),2018-05-24,2018,5,144,0,V,U
NWT,University Camp Snotel (838),2018-05-25,2018,5,145,0,V,U
NWT,University Camp Snotel (838),2018-05-26,2018,5,146,0,V,U
NWT,University Camp Snotel (838),2018-05-27,2018,5,147,0,V,U
NWT,University Camp Snotel (838),2018-05-28,2018,5,148,0,E,U
NWT,University Camp Snotel (838),2018-05-29,2018,5,149,0,E,U
NWT,University Camp Snotel (838),2018-05-30,2018,5,150,0,V,U
NWT,University Camp Snotel (838),2018-05-31,2018,5,151,3,V,U
NWT,University Camp Snotel (838),2018-06-01,2018,6,152,0,V,U
NWT,University Camp Snotel (838),2018-06-02,2018,6,153,0,V,U
NWT,University Camp Snotel (838),2018-06-03,2018,6,154,0,V,U
NWT,University Camp Snotel (838),2018-06-04,2018,6,155,0,V,U
NWT,University Camp Snotel (838),2018-06-05,2018,6,156,0,V,U
NWT,University Camp Snotel (838),2018-06-06,2018,6,157,0,V,U
NWT,University Camp Snotel (838),2018-06-07,2018,6,158,0,V,U
NWT,University Camp Snotel (838),2018-06-08,2018,6,159,0,V,U
NWT,University Camp Snotel (838),2018-06-09,2018,6,160,0,V,U
NWT,University Camp Snotel (838),2018-06-10,2018,6,161,0,E,U
NWT,University Camp Snotel (838),2018-06-11,2018,6,162,0,E,U
NWT,University Camp Snotel (838),2018-06-12,2018,6,163,0,E,U
NWT,University Camp Snotel (838),2018-06-13,2018,6,164,0,E,U
NWT,University Camp Snotel (838),2018-06-14,2018,6,165,0,E,U
NWT,University Camp Snotel (838),2018-06-15,2018,6,166,0,E,U
NWT,University Camp Snotel (838),2018-06-16,2018,6,167,0,E,U
NWT,University Camp Snotel (838),2018-06-17,2018,6,168,28,E,U
NWT,University Camp Snotel (838),2018-06-18,2018,6,169,8,V,U
NWT,University Camp Snotel (838),2018-06-19,2018,6,170,0,V,U
NWT,University Camp Snotel (838),2018-06-20,2018,6,171,0,E,U
NWT,University Camp Snotel (838),2018-06-21,2018,6,172,0,E,U
NWT,University Camp Snotel (838),2018-06-22,2018,6,173,0,E,U
NWT,University Camp Snotel (838),2018-06-23,2018,6,174,0,E,U
NWT,University Camp Snotel (838),2018-06-24,2018,6,175,0,E,U
NWT,University Camp Snotel (838),2018-06-25,2018,6,176,3,V,U
NWT,University Camp Snotel (838),2018-06-26,2018,6,177,0,E,U
NWT,University Camp Snotel (838),2018-06-27,2018,6,178,0,E,U
NWT,University Camp Snotel (838),2018-06-28,2018,6,179,0,V,U
NWT,University Camp Snotel (838),2018-06-29,2018,6,180,0,V,U
NWT,University Camp Snotel (838),2018-06-30,2018,6,181,0,E,U
NWT,University Camp Snotel (838),2018-07-01,2018,7,182,0,E,U
NWT,University Camp Snotel (838),2018-07-02,2018,7,183,0,E,U
NWT,University Camp Snotel (838),2018-07-03,2018,7,184,0,E,U
NWT,University Camp Snotel (838),2018-07-04,2018,7,185,0,E,U
NWT,University Camp Snotel (838),2018-07-05,2018,7,186,0,E,U
NWT,University Camp Snotel (838),2018-07-06,2018,7,187,0,E,U
NWT,University Camp Snotel (838),2018-07-07,2018,7,188,0,V,U
NWT,University Camp Snotel (838),2018-07-08,2018,7,189,0,V,U
NWT,University Camp Snotel (838),2018-07-09,2018,7,190,0,V,U
NWT,University Camp Snotel (838),2018-07-10,2018,7,191,0,E,U
NWT,University Camp Snotel (838),2018-07-11,2018,7,192,0,E,U
NWT,University Camp Snotel (838),2018-07-12,2018,7,193,0,E,U
NWT,University Camp Snotel (838),2018-07-13,2018,7,194,3,E,U
NWT,University Camp Snotel (838),2018-07-14,2018,7,195,0,V,U
NWT,University Camp Snotel (838),2018-07-15,2018,7,196,3,V,U
NWT,University Camp Snotel (838),2018-07-16,2018,7,197,5,V,U
NWT,University Camp Snotel (838),2018-07-17,2018,7,198,0,V,U
NWT,University Camp Snotel (838),2018-07-18,2018,7,199,0,V,U
NWT,University Camp Snotel (838),2018-07-19,2018,7,200,0,E,U
NWT,University Camp Snotel (838),2018-07-20,2018,7,201,0,E,U
NWT,University Camp Snotel (838),2018-07-21,2018,7,202,0,E,U
NWT,University Camp Snotel (838),2018-07-22,2018,7,203,0,E,U
NWT,University Camp Snotel (838),2018-07-23,2018,7,204,10,V,U
NWT,University Camp Snotel (838),2018-07-24,2018,7,205,5,V,U
NWT,University Camp Snotel (838),2018-07-25,2018,7,206,0,V,U
NWT,University Camp Snotel (838),2018-07-26,2018,7,207,3,V,U
NWT,University Camp Snotel (838),2018-07-27,2018,7,208,0,V,U
NWT,University Camp Snotel (838),2018-07-28,2018,7,209,0,V,U
NWT,University Camp Snotel (838),2018-07-29,2018,7,210,0,V,U
NWT,University Camp Snotel (838),2018-07-30,2018,7,211,0,E,U
NWT,University Camp Snotel (838),2018-07-31,2018,7,212,3,E,U
NWT,University Camp Snotel (838),2018-08-01,2018,8,213,0,V,U
NWT,University Camp Snotel (838),2018-08-02,2018,8,214,0,V,U
NWT,University Camp Snotel (838),2018-08-03,2018,8,215,0,V,U
NWT,University Camp Snotel (838),2018-08-04,2018,8,216,5,V,U
NWT,University Camp Snotel (838),2018-08-05,2018,8,217,3,V,U
NWT,University Camp Snotel (838),2018-08-06,2018,8,218,0,V,U
NWT,University Camp Snotel (838),2018-08-07,2018,8,219,0,V,U
NWT,University Camp Snotel (838),2018-08-08,2018,8,220,0,V,U
NWT,University Camp Snotel (838),2018-08-09,2018,8,221,0,V,U
NWT,University Camp Snotel (838),2018-08-10,2018,8,222,0,V,U
NWT,University Camp Snotel (838),2018-08-11,2018,8,223,0,E,U
NWT,University Camp Snotel (838),2018-08-12,2018,8,224,0,E,U
NWT,University Camp Snotel (838),2018-08-13,2018,8,225,0,V,U
NWT,University Camp Snotel (838),2018-08-14,2018,8,226,0,V,U
NWT,University Camp Snotel (838),2018-08-15,2018,8,227,0,V,U
NWT,University Camp Snotel (838),2018-08-16,2018,8,228,0,E,U
NWT,University Camp Snotel (838),2018-08-17,2018,8,229,0,E,U
NWT,University Camp Snotel (838),2018-08-18,2018,8,230,0,E,U
NWT,University Camp Snotel (838),2018-08-19,2018,8,231,3,E,U
NWT,University Camp Snotel (838),2018-08-20,2018,8,232,3,V,U
NWT,University Camp Snotel (838),2018-08-21,2018,8,233,3,V,U
NWT,University Camp Snotel (838),2018-08-22,2018,8,234,3,V,U
NWT,University Camp Snotel (838),2018-08-23,2018,8,235,3,V,U
NWT,University Camp Snotel (838),2018-08-24,2018,8,236,0,V,U
NWT,University Camp Snotel (838),2018-08-25,2018,8,237,0,V,U
NWT,University Camp Snotel (838),2018-08-26,2018,8,238,0,V,U
NWT,University Camp Snotel (838),2018-08-27,2018,8,239,5,V,U
NWT,University Camp Snotel (838),2018-08-28,2018,8,240,0,V,U
NWT,University Camp Snotel (838),2018-08-29,2018,8,241,0,V,U
NWT,University Camp Snotel (838),2018-08-30,2018,8,242,0,V,U
NWT,University Camp Snotel (838),2018-08-31,2018,8,243,0,V,U
NWT,University Camp Snotel (838),2018-09-01,2018,9,244,0,E,U
NWT,University Camp Snotel (838),2018-09-02,2018,9,245,0,E,U
NWT,University Camp Snotel (838),2018-09-03,2018,9,246,0,E,U
NWT,University Camp Snotel (838),2018-09-04,2018,9,247,0,E,U
NWT,University Camp Snotel (838),2018-09-05,2018,9,248,3,V,U
NWT,University Camp Snotel (838),2018-09-06,2018,9,249,3,V,U
NWT,University Camp Snotel (838),2018-09-07,2018,9,250,3,V,U
NWT,University Camp Snotel (838),2018-09-08,2018,9,251,0,E,U
NWT,University Camp Snotel (838),2018-09-09,2018,9,252,0,E,U
NWT,University Camp Snotel (838),2018-09-10,2018,9,253,0,E,U
NWT,University Camp Snotel (838),2018-09-11,2018,9,254,0,E,U
NWT,University Camp Snotel (838),2018-09-12,2018,9,255,0,E,U
NWT,University Camp Snotel (838),2018-09-13,2018,9,256,0,E,U
NWT,University Camp Snotel (838),2018-09-14,2018,9,257,0,E,U
NWT,University Camp Snotel (838),2018-09-15,2018,9,258,0,V,U
NWT,University Camp Snotel (838),2018-09-16,2018,9,259,0,V,U
NWT,University Camp Snotel (838),2018-09-17,2018,9,260,0,V,U
NWT,University Camp Snotel (838),2018-09-18,2018,9,261,0,V,U
NWT,University Camp Snotel (838),2018-09-19,2018,9,262,5,V,U
NWT,University Camp Snotel (838),2018-09-20,2018,9,263,0,V,U
NWT,University Camp Snotel (838),2018-09-21,2018,9,264,0,E,U
NWT,University Camp Snotel (838),2018-09-22,2018,9,265,0,E,U
NWT,University Camp Snotel (838),2018-09-23,2018,9,266,0,V,U
NWT,University Camp Snotel (838),2018-09-24,2018,9,267,3,V,U
NWT,University Camp Snotel (838),2018-09-25,2018,9,268,0,V,U
NWT,University Camp Snotel (838),2018-09-26,2018,9,269,0,E,U
NWT,University Camp Snotel (838),2018-09-27,2018,9,270,0,E,U
NWT,University Camp Snotel (838),2018-09-28,2018,9,271,0,V,U
NWT,University Camp Snotel (838),2018-09-29,2018,9,272,0,V,U
NWT,University Camp Snotel (838),2018-09-30,2018,9,273,0,V,U
NWT,University Camp Snotel (838),2018-10-01,2018,10,274,0,V,U
NWT,University Camp Snotel (838),2018-10-02,2018,10,275,3,V,U
NWT,University Camp Snotel (838),2018-10-03,2018,10,276,0,V,U
NWT,University Camp Snotel (838),2018-10-04,2018,10,277,8,V,U
NWT,University Camp Snotel (838),2018-10-05,2018,10,278,0,V,U
NWT,University Camp Snotel (838),2018-10-06,2018,10,279,3,V,U
NWT,University Camp Snotel (838),2018-10-07,2018,10,280,3,V,U
NWT,University Camp Snotel (838),2018-10-08,2018,10,281,3,V,U
NWT,University Camp Snotel (838),2018-10-09,2018,10,282,5,V,U
NWT,University Camp Snotel (838),2018-10-10,2018,10,283,8,V,U
NWT,University Camp Snotel (838),2018-10-11,2018,10,284,8,V,U
NWT,University Camp Snotel (838),2018-10-12,2018,10,285,3,V,U
NWT,University Camp Snotel (838),2018-10-13,2018,10,286,5,V,U
NWT,University Camp Snotel (838),2018-10-14,2018,10,287,8,V,U
NWT,University Camp Snotel (838),2018-10-15,2018,10,288,0,V,U
NWT,University Camp Snotel (838),2018-10-16,2018,10,289,3,V,U
NWT,University Camp Snotel (838),2018-10-17,2018,10,290,0,V,U
NWT,University Camp Snotel (838),2018-10-18,2018,10,291,0,E,U
NWT,University Camp Snotel (838),2018-10-19,2018,10,292,0,E,U
NWT,University Camp Snotel (838),2018-10-20,2018,10,293,3,V,U
NWT,University Camp Snotel (838),2018-10-21,2018,10,294,0,V,U
NWT,University Camp Snotel (838),2018-10-22,2018,10,295,0,V,U
NWT,University Camp Snotel (838),2018-10-23,2018,10,296,0,V,U
NWT,University Camp Snotel (838),2018-10-24,2018,10,297,0,V,U
NWT,University Camp Snotel (838),2018-10-25,2018,10,298,0,V,U
NWT,University Camp Snotel (838),2018-10-26,2018,10,299,0,V,U
NWT,University Camp Snotel (838),2018-10-27,2018,10,300,0,V,U
NWT,University Camp Snotel (838),2018-10-28,2018,10,301,0,V,U
NWT,University Camp Snotel (838),2018-10-29,2018,10,302,0,V,U
NWT,University Camp Snotel (838),2018-10-30,2018,10,303,13,V,U
NWT,University Camp Snotel (838),2018-10-31,2018,10,304,0,V,U
NWT,University Camp Snotel (838),2018-11-01,2018,11,305,10,V,U
NWT,University Camp Snotel (838),2018-11-02,2018,11,306,15,V,U
NWT,University Camp Snotel (838),2018-11-03,2018,11,307,10,V,U
NWT,University Camp Snotel (838),2018-11-04,2018,11,308,10,V,U
NWT,University Camp Snotel (838),2018-11-05,2018,11,309,8,V,U
NWT,University Camp Snotel (838),2018-11-06,2018,11,310,0,E,U
NWT,University Camp Snotel (838),2018-11-07,2018,11,311,0,E,U
NWT,University Camp Snotel (838),2018-11-08,2018,11,312,3,V,U
NWT,University Camp Snotel (838),2018-11-09,2018,11,313,3,V,U
NWT,University Camp Snotel (838),2018-11-10,2018,11,314,0,V,U
NWT,University Camp Snotel (838),2018-11-11,2018,11,315,5,V,U
NWT,University Camp Snotel (838),2018-11-12,2018,11,316,5,V,U
NWT,University Camp Snotel (838),2018-11-13,2018,11,317,3,V,U
NWT,University Camp Snotel (838),2018-11-14,2018,11,318,0,V,U
NWT,University Camp Snotel (838),2018-11-15,2018,11,319,0,V,U
NWT,University Camp Snotel (838),2018-11-16,2018,11,320,0,V,U
NWT,University Camp Snotel (838),2018-11-17,2018,11,321,5,V,U
NWT,University Camp Snotel (838),2018-11-18,2018,11,322,0,V,U
NWT,University Camp Snotel (838),2018-11-19,2018,11,323,3,V,U
NWT,University Camp Snotel (838),2018-11-20,2018,11,324,0,V,U
NWT,University Camp Snotel (838),2018-11-21,2018,11,325,0,V,U
NWT,University Camp Snotel (838),2018-11-22,2018,11,326,0,V,U
NWT,University Camp Snotel (838),2018-11-23,2018,11,327,8,V,U
NWT,University Camp Snotel (838),2018-11-24,2018,11,328,20,V,U
NWT,University Camp Snotel (838),2018-11-25,2018,11,329,3,V,U
NWT,University Camp Snotel (838),2018-11-26,2018,11,330,3,V,U
NWT,University Camp Snotel (838),2018-11-27,2018,11,331,3,V,U
NWT,University Camp Snotel (838),2018-11-28,2018,11,332,0,V,U
NWT,University Camp Snotel (838),2018-11-29,2018,11,333,5,V,U
NWT,University Camp Snotel (838),2018-11-30,2018,11,334,0,E,U
NWT,University Camp Snotel (838),2018-12-01,2018,12,335,0,E,U
NWT,University Camp Snotel (838),2018-12-02,2018,12,336,0,V,U
NWT,University Camp Snotel (838),2018-12-03,2018,12,337,3,V,U
NWT,University Camp Snotel (838),2018-12-04,2018,12,338,3,V,U
NWT,University Camp Snotel (838),2018-12-05,2018,12,339,8,V,U
NWT,University Camp Snotel (838),2018-12-06,2018,12,340,3,V,U
NWT,University Camp Snotel (838),2018-12-07,2018,12,341,0,V,U
NWT,University Camp Snotel (838),2018-12-08,2018,12,342,0,V,U
NWT,University Camp Snotel (838),2018-12-09,2018,12,343,0,V,U
NWT,University Camp Snotel (838),2018-12-10,2018,12,344,0,E,U
NWT,University Camp Snotel (838),2018-12-11,2018,12,345,0,E,U
NWT,University Camp Snotel (838),2018-12-12,2018,12,346,5,V,U
NWT,University Camp Snotel (838),2018-12-13,2018,12,347,3,V,U
NWT,University Camp Snotel (838),2018-12-14,2018,12,348,0,V,U
NWT,University Camp Snotel (838),2018-12-15,2018,12,349,0,V,U
NWT,University Camp Snotel (838),2018-12-16,2018,12,350,0,E,U
NWT,University Camp Snotel (838),2018-12-17,2018,12,351,0,E,U
NWT,University Camp Snotel (838),2018-12-18,2018,12,352,0,V,U
NWT,University Camp Snotel (838),2018-12-19,2018,12,353,8,V,U
NWT,University Camp Snotel (838),2018-12-20,2018,12,354,5,V,U
NWT,University Camp Snotel (838),2018-12-21,2018,12,355,0,V,U
NWT,University Camp Snotel (838),2018-12-22,2018,12,356,0,V,U
NWT,University Camp Snotel (838),2018-12-23,2018,12,357,3,V,U
NWT,University Camp Snotel (838),2018-12-24,2018,12,358,3,V,U
NWT,University Camp Snotel (838),2018-12-25,2018,12,359,0,V,U
NWT,University Camp Snotel (838),2018-12-26,2018,12,360,0,E,U
NWT,University Camp Snotel (838),2018-12-27,2018,12,361,0,E,U
NWT,University Camp Snotel (838),2018-12-28,2018,12,362,0,E,U
NWT,University Camp Snotel (838),2018-12-29,2018,12,363,5,E,U
NWT,University Camp Snotel (838),2018-12-30,2018,12,364,0,V,U
NWT,University Camp Snotel (838),2018-12-31,2018,12,365,0,E,U
NWT,University Camp Snotel (838),2019-01-01,2019,1,1,0,E,U
NWT,University Camp Snotel (838),2019-01-02,2019,1,2,0,E,U
NWT,University Camp Snotel (838),2019-01-03,2019,1,3,5,V,U
NWT,University Camp Snotel (838),2019-01-04,2019,1,4,0,V,U
NWT,University Camp Snotel (838),2019-01-05,2019,1,5,0,V,U
NWT,University Camp Snotel (838),2019-01-06,2019,1,6,0,V,U
NWT,University Camp Snotel (838),2019-01-07,2019,1,7,10,E,U
NWT,University Camp Snotel (838),2019-01-08,2019,1,8,0,E,U
NWT,University Camp Snotel (838),2019-01-09,2019,1,9,3,E,U
NWT,University Camp Snotel (838),2019-01-10,2019,1,10,0,E,U
NWT,University Camp Snotel (838),2019-01-11,2019,1,11,13,E,U
NWT,University Camp Snotel (838),2019-01-12,2019,1,12,0,E,U
NWT,University Camp Snotel (838),2019-01-13,2019,1,13,0,E,U
NWT,University Camp Snotel (838),2019-01-14,2019,1,14,0,E,U
NWT,University Camp Snotel (838),2019-01-15,2019,1,15,3,V,U
NWT,University Camp Snotel (838),2019-01-16,2019,1,16,3,V,U
NWT,University Camp Snotel (838),2019-01-17,2019,1,17,5,V,U
NWT,University Camp Snotel (838),2019-01-18,2019,1,18,5,V,U
NWT,University Camp Snotel (838),2019-01-19,2019,1,19,3,V,U
NWT,University Camp Snotel (838),2019-01-20,2019,1,20,0,V,U
NWT,University Camp Snotel (838),2019-01-21,2019,1,21,8,V,U
NWT,University Camp Snotel (838),2019-01-22,2019,1,22,0,V,U
NWT,University Camp Snotel (838),2019-01-23,2019,1,23,5,V,U
NWT,University Camp Snotel (838),2019-01-24,2019,1,24,10,V,U
NWT,University Camp Snotel (838),2019-01-25,2019,1,25,5,V,U
NWT,University Camp Snotel (838),2019-01-26,2019,1,26,5,V,U
NWT,University Camp Snotel (838),2019-01-27,2019,1,27,3,V,U
NWT,University Camp Snotel (838),2019-01-28,2019,1,28,0,E,U
NWT,University Camp Snotel (838),2019-01-29,2019,1,29,0,E,U
