site,yr,plot,snow,snow_notes,meadow,trt,point,hit,clean_code2,simple_name,Common_Name,Category,Family,Growth_Habit,fxnl_grp,nutnet_grp
SDL,2016,81,snow,snowfence recovery,mesic,C,20,1,ANSE4,Androsace septentrionalis,pygmyflower rockjasmine,Dicot,Primulaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,21,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,21,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,22,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,23,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,24,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,81,snow,snowfence recovery,mesic,C,25,1,AGME3,Agrostis mertensii,northern bentgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,25,2,ERSI3,Erigeron simplex,onestem fleabane,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,26,1,AGME3,Agrostis mertensii,northern bentgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,26,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,27,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,27,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,27,3,RHIN11,Rhodiola integrifolia,ledge stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,28,1,RHIN11,Rhodiola integrifolia,ledge stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,28,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,29,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,29,2,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,30,1,RHIN11,Rhodiola integrifolia,ledge stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,30,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,31,1,POAL2,Poa alpina,alpine bluegrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,31,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,32,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,33,1,ERSI3,Erigeron simplex,onestem fleabane,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,34,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,34,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,35,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,36,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,36,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,37,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,38,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,38,2,RHIN11,Rhodiola integrifolia,ledge stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,39,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,40,1,RHIN11,Rhodiola integrifolia,ledge stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,40,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,41,1,CAAQ,Carex aquatilis,water sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,42,1,CAAQ,Carex aquatilis,water sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,42,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,43,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,44,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,45,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,46,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,47,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,48,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,49,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,49,2,RHIN11,Rhodiola integrifolia,ledge stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,50,1,CAPU,Calamagrostis purpurascens,purple reedgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,50,2,RHIN11,Rhodiola integrifolia,ledge stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,51,1,CAAQ,Carex aquatilis,water sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,51,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,52,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,52,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,53,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,53,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,54,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,54,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,55,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,55,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,56,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,56,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,57,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,58,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,58,2,RHIN11,Rhodiola integrifolia,ledge stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,59,1,RHIN11,Rhodiola integrifolia,ledge stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,60,1,ERSI3,Erigeron simplex,onestem fleabane,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,61,1,CAAQ,Carex aquatilis,water sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,61,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,62,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,62,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,63,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,63,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,64,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,81,snow,snowfence recovery,mesic,C,65,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,65,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,66,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,66,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,67,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,68,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,69,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,81,snow,snowfence recovery,mesic,C,70,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,71,1,CAAQ,Carex aquatilis,water sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,71,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,72,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,73,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,74,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,75,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,75,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,76,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,76,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,77,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,78,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,79,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,80,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,81,1,CAAQ,Carex aquatilis,water sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,82,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,83,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,84,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,85,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,86,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,87,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,88,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,89,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,90,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,90,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,91,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,92,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,92,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,93,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,93,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,94,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
SDL,2016,81,snow,snowfence recovery,mesic,C,95,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,95,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,96,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,96,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,97,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,97,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,98,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,99,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,99,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,81,snow,snowfence recovery,mesic,C,100,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,81,snow,snowfence recovery,mesic,C,100,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,1,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,1,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,1,3,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,2,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,2,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,3,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,4,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,5,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,5,2,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,6,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,7,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,8,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,8,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,9,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,10,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,11,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,11,2,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,11,3,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,12,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,12,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,13,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,13,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,14,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,15,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,16,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,17,1,ERSI3,Erigeron simplex,onestem fleabane,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,18,1,CEARS2,Cerastium arvense,field chickweed,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,19,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,82,snow,snowfence recovery,mesic,C,20,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,82,snow,snowfence recovery,mesic,C,21,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,21,2,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,22,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,23,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,23,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,23,3,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,24,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
SDL,2016,82,snow,snowfence recovery,mesic,C,25,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,26,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,27,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,28,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,29,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,82,snow,snowfence recovery,mesic,C,30,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,82,snow,snowfence recovery,mesic,C,31,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,32,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,33,1,DECE,Deschampsia cespitosa,tufted hairgrass,Monocot,Poaceae,Graminoid,Grass,Grass
SDL,2016,82,snow,snowfence recovery,mesic,C,33,2,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,34,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,35,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,36,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,37,1,TRPAP,Trifolium parryi,Parry's clover,Dicot,Fabaceae,"Subshrub, Forb/herb",Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,38,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,39,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
SDL,2016,82,snow,snowfence recovery,mesic,C,40,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
SDL,2016,82,snow,snowfence recovery,mesic,C,41,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
