"Site","Yr","Date","Plot","Meadow","Snow","SnowNotes","Trt","USDA_Symbol","Hits","SimpleName","USDA_Scientific_Name","USDA_Common_Name","USDA_Category","USDA_Family","USDA_Family_Common_Name","USDA_Duration","USDA_Growth_Habit"
"sdl",2012,NA,57,"DM","snow","in snowfence area","NP","STLO2",2,"Stellaria longipes","Stellaria longipes Goldie","longstalk starwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,57,"DM","snow","in snowfence area","NP","TRPAP",6,"Trifolium parryi","Trifolium parryi A. Gray ssp. parryi","Parry's clover","Dicot","Fabaceae","Pea family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,57,"DM","snow","in snowfence area","NP","TRSP2",11,"Trisetum spicatum","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","2LTR",3,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","ARSC",3,"Artemisia scopulorum","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","CASC12",67,"Carex scopulorum","Carex scopulorum T. Holm","mountain sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","CEARS2",1,"Cerastium arvense","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","DECE",20,"Deschampsia cespitosa","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","GERO2",42,"Geum rossii","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","LLSE",2,"Lloydia serotina","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","ORALA",0.25,"Oreoxis alpina","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","POBI6",2,"Polygonum bistortoides","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","STLO2",3,"Stellaria longipes","Stellaria longipes Goldie","longstalk starwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","TRPAP",16,"Trifolium parryi","Trifolium parryi A. Gray ssp. parryi","Parry's clover","Dicot","Fabaceae","Pea family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,58,"DM","snow","in snowfence area","NP","TRSP2",1,"Trisetum spicatum","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","2BARE",1,"Bare Ground",NA,"Bare Ground",NA,NA,NA,NA,NA
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","2LTR",5,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","ARFEF3",1,"Arenaria fendleri","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","ARSC",40,"Artemisia scopulorum","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","CEARS2",5,"Cerastium arvense","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","DECE",1,"Deschampsia cespitosa","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","ERSI3",6,"Erigeron simplex","Erigeron simplex Greene","onestem fleabane","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","FEBR",1,"Festuca brachyphylla","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","GERO2",61,"Geum rossii","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","JUNCU",6,"Juncus sp.","Juncus L.","rush","Monocot","Juncaceae","Rush family","Perennial","Graminoid"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","NOFEG",0.25,"Noccaea fendleri","Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch","alpine pennycress","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","ORALA",2,"Oreoxis alpina","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","POAL2",6,"Poa alpina","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","POBI6",8,"Polygonum bistortoides","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","PODI2",1,"Potentilla diversifolia","Potentilla diversifolia Lehm.","varileaf cinquefoil","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","POVI3",1,"Polygonum viviparum","Polygonum viviparum L.","alpine bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","SELA",0.25,"Sedum lanceolatum","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","SOSIN",1,"Solidago simplex","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","TRPAP",1,"Trifolium parryi","Trifolium parryi A. Gray ssp. parryi","Parry's clover","Dicot","Fabaceae","Pea family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","TRSP2",1,"Trisetum spicatum","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,59,"DM","snow","in snowfence area","NP","VILA10",0.25,"Viola labradorica","Viola labradorica Schrank","alpine violet","Dicot","Violaceae","Violet family","Perennial","Forb/herb"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","2BARE",2,"Bare Ground",NA,"Bare Ground",NA,NA,NA,NA,NA
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","2LTR",17,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","CEARS2",6,"Cerastium arvense","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","DECE",26,"Deschampsia cespitosa","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","ERSI3",2,"Erigeron simplex","Erigeron simplex Greene","onestem fleabane","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","GERO2",47,"Geum rossii","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","LLSE",3,"Lloydia serotina","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","ORALA",2,"Oreoxis alpina","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","POAL2",7,"Poa alpina","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","POBI6",3,"Polygonum bistortoides","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","POVI3",0.25,"Polygonum viviparum","Polygonum viviparum L.","alpine bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","STLO2",3,"Stellaria longipes","Stellaria longipes Goldie","longstalk starwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","TRDA2",6,"Trifolium dasyphyllum","Trifolium dasyphyllum Torr. & A. Gray","alpine clover","Dicot","Fabaceae","Pea family","Perennial","Forb/herb"
"sdl",2012,NA,60,"DM","snow","in snowfence area","NP","TRSP2",10,"Trisetum spicatum","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","2BARE",10,"Bare Ground",NA,"Bare Ground",NA,NA,NA,NA,NA
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","2LTR",24,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","2RF",6,"Rock, fragments",NA,"Rock, fragments",NA,NA,NA,NA,NA
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","ARSC",2,"Artemisia scopulorum","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","DECE",6,"Deschampsia cespitosa","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","FEBR",1,"Festuca brachyphylla","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","GERO2",32,"Geum rossii","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","LLSE",5,"Lloydia serotina","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","NOFEG",0.25,"Noccaea fendleri","Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch","alpine pennycress","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb"
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","SEDES",11,"Selaginella densa","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","TRPAP",11,"Trifolium parryi","Trifolium parryi A. Gray ssp. parryi","Parry's clover","Dicot","Fabaceae","Pea family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,61,"DM","snow","in snowfence area","PP","VILA10",0.25,"Viola labradorica","Viola labradorica Schrank","alpine violet","Dicot","Violaceae","Violet family","Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","2BARE",5,"Bare Ground",NA,"Bare Ground",NA,NA,NA,NA,NA
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","2FORB",0.25,"Forb sp.",NA,"Forb (herbaceous, not grass nor grass-like)",NA,NA,NA,"Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","2LTR",5,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","ARSC",14,"Artemisia scopulorum","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","CAOC4",2,"Castilleja occidentalis","Castilleja occidentalis Torr.","western Indian paintbrush","Dicot","Scrophulariaceae","Figwort family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","CARUD",5,"Carex rupestris","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","CEARS2",2,"Cerastium arvense","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","DECE",38,"Deschampsia cespitosa","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","DRAU",0.25,"Draba aurea","Draba aurea Vahl ex Hornem.","golden draba","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","ERSI3",8,"Erigeron simplex","Erigeron simplex Greene","onestem fleabane","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","FEBR",0.25,"Festuca brachyphylla","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","GERO2",48,"Geum rossii","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","LLSE",4,"Lloydia serotina","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","NOFEG",1,"Noccaea fendleri","Noccaea fendleri (A. Gray) Holub ssp. glauca (A. Nelson) Al-Shehbaz & M. Koch","alpine pennycress","Dicot","Brassicaceae","Mustard family","Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","ORALA",1,"Oreoxis alpina","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","POAL2",1,"Poa alpina","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","POVI3",2,"Polygonum viviparum","Polygonum viviparum L.","alpine bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","STLO2",3,"Stellaria longipes","Stellaria longipes Goldie","longstalk starwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","TRPAP",25,"Trifolium parryi","Trifolium parryi A. Gray ssp. parryi","Parry's clover","Dicot","Fabaceae","Pea family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,62,"DM","snow","snowfence recovery","PP","VILA10",1,"Viola labradorica","Viola labradorica Schrank","alpine violet","Dicot","Violaceae","Violet family","Perennial","Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","2LTR",15,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","ARSC",9,"Artemisia scopulorum","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","CAOC4",1,"Castilleja occidentalis","Castilleja occidentalis Torr.","western Indian paintbrush","Dicot","Scrophulariaceae","Figwort family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","CASC12",18,"Carex scopulorum","Carex scopulorum T. Holm","mountain sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","CEARS2",6,"Cerastium arvense","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","DECE",42,"Deschampsia cespitosa","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","ERSI3",3,"Erigeron simplex","Erigeron simplex Greene","onestem fleabane","Dicot","Asteraceae","Aster family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","GERO2",29,"Geum rossii","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","LLSE",9,"Lloydia serotina","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","ORALA",9,"Oreoxis alpina","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","POAL2",6,"Poa alpina","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","POBI6",1,"Polygonum bistortoides","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","POVI3",2,"Polygonum viviparum","Polygonum viviparum L.","alpine bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","STLO2",3,"Stellaria longipes","Stellaria longipes Goldie","longstalk starwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","TEACC",1,"Tetraneuris acaulis","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,63,"DM","snow","snowfence recovery","PP","TRPAP",24,"Trifolium parryi","Trifolium parryi A. Gray ssp. parryi","Parry's clover","Dicot","Fabaceae","Pea family","Perennial","Subshrub, Forb/herb"
"sdl",2012,NA,64,"DM","snow","snowfence recovery","PP","2LICHN",1,"Lichen",NA,"Lichen",NA,NA,NA,NA,NA
"sdl",2012,NA,64,"DM","snow","snowfence recovery","PP","2LTR",17,"Litter",NA,"Litter",NA,NA,NA,NA,NA
"sdl",2012,NA,64,"DM","snow","snowfence recovery","PP","ARSC",14,"Artemisia scopulorum","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"sdl",2012,NA,64,"DM","snow","snowfence recovery","PP","CAOC4",0.25,"Castilleja occidentalis","Castilleja occidentalis Torr.","western Indian paintbrush","Dicot","Scrophulariaceae","Figwort family","Perennial","Subshrub, Forb/herb"
