"Site","Date","Block","Plot","N","P","Micro","K+","FieldCode","FieldName","Hits","USDA_Symbol","USDA_Scientific_Name","USDA_Common_Name","USDA_Category","USDA_Family","USDA_Family_Common_Name","USDA_Duration","USDA_Growth_Habit"
"NWT NutNet",2013-08-02,4,5,0,1,1,0,"SOSIN","Solidago simplex ssp. simplex var. nana",16,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,5,0,1,1,0,"TEAC","Tetraneuris acaulis",2,"TEACC","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,5,0,1,1,0,"TEGR3","Tetraneuris grandiflora",1,"TEGR3","Tetraneuris grandiflora (Torr. & A. Gray ex A. Gray) K.F. Parker","graylocks four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,5,0,1,1,0,"TRPAP","Trifolium parryi ssp. parryi",5,"TRPAP","Trifolium parryi A. Gray ssp. parryi","Parry's clover","Dicot","Fabaceae","Pea family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-02,4,5,0,1,1,0,"TRSP2","Trisetum spicatum",5,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"2LTR","Litter",7,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"ALGE","Allium geyeri",3,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"ARFEF3","Arenaria fendleri var. fendleri",4,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"ARSC","Artemisia scopulorum",3,"ARSC","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"CARUD","Carex rupestris var. drummondiana",33,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"CASC12","Carex scopulorum",8,"CASC12","Carex scopulorum T. Holm","mountain sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"CAUN2","Campanula uniflora",6,"CAUN2","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"DECE","Deschampsia caespitosa",2,"DECE","Deschampsia cespitosa (L.) P. Beauv.","tufted hairgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"ERNA","Eritrichium nanum",0.25,"ERNA","Eritrichium nanum (Vill.) Schrad. ex Gaudin","arctic alpine forget-me-not","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"FEBR","Festuca brachyphylla",2,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"GERO2","Geum rossii",3,"GERO2","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"KOMY","Kobresia myosuroides",42,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"LLSE","Lloydia serotina",4,"LLSE","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"MELA3","Mertensia lanceolata",2,"MELA3","Mertensia lanceolata (Pursh) DC.","prairie bluebells","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"MIOB2","Minuartia obtusiloba",13,"MIOB2","Minuartia obtusiloba (Rydb.) House","twinflower sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"ORALA","Oreoxis alpina ssp. alpina",20,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"PHPU5","Phlox pulvinata",4,"PHPU5","Phlox pulvinata (Wherry) Cronquist","cushion phlox","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"POBI6","Polygonum bistortoides",2,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"SEDES","Selaginella densa var. scopulorum",2,"SEDES","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"SELA","Sedum lanceolatum",3,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"SOSIN","Solidago simplex ssp. simplex var. nana",21,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"TEAC","Tetraneuris acaulis",6,"TEACC","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"TEGR3","Tetraneuris grandiflora",1,"TEGR3","Tetraneuris grandiflora (Torr. & A. Gray ex A. Gray) K.F. Parker","graylocks four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,6,1,0,1,0,"TRSP2","Trisetum spicatum",1,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"2LTR","Litter",4,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"ALGE","Allium geyeri",6,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"ANAL4","Antennaria alpina",2,"ANAL4","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"ARFEF3","Arenaria fendleri var. fendleri",18,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"CAPU","Calamagrostis purpurascens",0.25,"CAPU","Calamagrostis purpurascens R. Br.","purple reedgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"CARO2","Campanula rotundifolia",5,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"CARUD","Carex rupestris var. drummondiana",27,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"CAUN2","Campanula uniflora",18,"CAUN2","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"CEARS2","Cerastium arvense ssp. strictum",24,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"FEBR","Festuca brachyphylla",15,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"GERO2","Geum rossii",1,"GERO2","Geum rossii (R. Br.) Ser.","Ross' avens","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"KOMY","Kobresia myosuroides",31,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"LEPY2","Lewisia pygmaea",3,"LEPY2","Lewisia pygmaea (A. Gray) B.L. Rob.","alpine lewisia","Dicot","Portulacaceae","Purslane family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"LLSE","Lloydia serotina",2,"LLSE","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"LUSP4","Luzula spicata",1,"LUSP4","Luzula spicata (L.) DC.","spiked woodrush","Monocot","Juncaceae","Rush family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"ORALA","Oreoxis alpina ssp. alpina",1,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"PEPA3","Pedicularis parryi",13,"PEPA3","Pedicularis parryi A. Gray","Parry's lousewort","Dicot","Scrophulariaceae","Figwort family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"POAL2","Poa alpina",0.25,"POAL2","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"POARG","Poa arctica ssp. grayana",10,"POARG","Poa arctica R. Br. ssp. grayana (Vasey) Á. Löve & D. Löve & Kapoor","arctic bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"POBI6","Polygonum bistortoides",10,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"PODI2","Potentilla diversifolia",3,"PODI2","Potentilla diversifolia Lehm.","varileaf cinquefoil","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"POPU3","Polemonium pulcherrimum",6,"POPU3","Polemonium pulcherrimum Hook.","Jacob's-ladder","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"SEDES","Selaginella densa var. scopulorum",1,"SEDES","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"SELA","Sedum lanceolatum",6,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"SOSIN","Solidago simplex ssp. simplex var. nana",10,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"TRSP2","Trisetum spicatum",16,"TRSP2","Trisetum spicatum (L.) K. Richt.","spike trisetum","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,7,1,1,0,0,"VIOLET","Viola spp",1,"VIOLA","Viola L.","violet","Dicot","Violaceae","Violet family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"2LTR","Litter",3,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"ALGE","Allium geyeri",5,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"ANAL4","Antennaria alpina",6,"ANAL4","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"ARFEF3","Arenaria fendleri var. fendleri",16,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"ARSC","Artemisia scopulorum",1,"ARSC","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"CAPU","Calamagrostis purpurascens",4,"CAPU","Calamagrostis purpurascens R. Br.","purple reedgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"CAREX","Carex spp unknown",4,"CAREX","Carex L.","sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"CARO2","Campanula rotundifolia",9,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"CARUD","Carex rupestris var. drummondiana",14,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"CAUN2","Campanula uniflora",7,"CAUN2","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"CEARS2","Cerastium arvense ssp. strictum",7,"CEARS2","Cerastium arvense L. ssp. strictum (L.) Ugborogho","field chickweed","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"FEBR","Festuca brachyphylla",8,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"KOMY","Kobresia myosuroides",43,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"LEPY2","Lewisia pygmaea",1,"LEPY2","Lewisia pygmaea (A. Gray) B.L. Rob.","alpine lewisia","Dicot","Portulacaceae","Purslane family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"LLSE","Lloydia serotina",4,"LLSE","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"LUSP4","Luzula spicata",2,"LUSP4","Luzula spicata (L.) DC.","spiked woodrush","Monocot","Juncaceae","Rush family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"MELA3","Mertensia lanceolata",2,"MELA3","Mertensia lanceolata (Pursh) DC.","prairie bluebells","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"MIOB2","Minuartia obtusiloba",3,"MIOB2","Minuartia obtusiloba (Rydb.) House","twinflower sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"ORALA","Oreoxis alpina ssp. alpina",19,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"PHPU5","Phlox pulvinata",2,"PHPU5","Phlox pulvinata (Wherry) Cronquist","cushion phlox","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"POAL2","Poa alpina",17,"POAL2","Poa alpina L.","alpine bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"POARG","Poa arctica ssp. grayana",0.25,"POARG","Poa arctica R. Br. ssp. grayana (Vasey) Á. Löve & D. Löve & Kapoor","arctic bluegrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"POBI6","Polygonum bistortoides",2,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"PODI2","Potentilla diversifolia",0.25,"PODI2","Potentilla diversifolia Lehm.","varileaf cinquefoil","Dicot","Rosaceae","Rose family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"POPU3","Polemonium pulcherrimum",1,"POPU3","Polemonium pulcherrimum Hook.","Jacob's-ladder","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"SEDES","Selaginella densa var. scopulorum",2,"SEDES","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"SELA","Sedum lanceolatum",6,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"SOSIN","Solidago simplex ssp. simplex var. nana",11,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"TEAC","Tetraneuris acaulis",2,"TEACC","Tetraneuris acaulis (Pursh) Greene var. caespitosa A. Nelson","caespitose four-nerve daisy","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,8,1,1,1,0,"VIOLET","Viola spp",1,"VIOLA","Viola L.","violet","Dicot","Violaceae","Violet family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"2BARE","Bare ground",1,"2BARE",NA,"Bare Ground",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"2LICHN","Lichen",2,"2LICHN",NA,"Lichen",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"2LTR","Litter",10,"2LTR",NA,"Litter",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"2RF","Rock fragment",1,"2RF",NA,"Rock, fragments",NA,NA,NA,NA,NA
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"ALGE","Allium geyeri",3,"ALGE","Allium geyeri S. Watson","Geyer's onion","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"ANAL4","Antennaria alpina",0.25,"ANAL4","Antennaria alpina (L.) Gaertn.","alpine pussytoes","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"ARFEF3","Arenaria fendleri var. fendleri",5,"ARFEF3","Arenaria fendleri A. Gray var. fendleri","Fendler's sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"ARSC","Artemisia scopulorum",1,"ARSC","Artemisia scopulorum A. Gray","alpine sagebrush","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"CAPU","Calamagrostis purpurascens",2,"CAPU","Calamagrostis purpurascens R. Br.","purple reedgrass","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"CAREX","Carex spp unknown",2,"CAREX","Carex L.","sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"CARO2","Campanula rotundifolia",1,"CARO2","Campanula rotundifolia L.","bluebell bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"CARUD","Carex rupestris var. drummondiana",26,"CARUD","Carex rupestris All. var. drummondiana (Dewey) L.H. Bailey","Drummond's sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"CAUN2","Campanula uniflora",4,"CAUN2","Campanula uniflora L.","arctic bellflower","Dicot","Campanulaceae","Bellflower family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"FEBR","Festuca brachyphylla",0.25,"FEBR","Festuca brachyphylla Schult. ex Schult. & Schult. f.","alpine fescue","Monocot","Poaceae","Grass family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"KOMY","Kobresia myosuroides",35,"KOMY","Kobresia myosuroides (Vill.) Fiori","Bellardi bog sedge","Monocot","Cyperaceae","Sedge family","Perennial","Graminoid"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"LLSE","Lloydia serotina",2,"LLSE","Lloydia serotina (L.) Salisb. ex Rchb.","common alplily","Monocot","Liliaceae","Lily family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"MELA3","Mertensia lanceolata",2,"MELA3","Mertensia lanceolata (Pursh) DC.","prairie bluebells","Dicot","Boraginaceae","Borage family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"MIOB2","Minuartia obtusiloba",1,"MIOB2","Minuartia obtusiloba (Rydb.) House","twinflower sandwort","Dicot","Caryophyllaceae","Pink family","Perennial","Subshrub, Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"ORALA","Oreoxis alpina ssp. alpina",2,"ORALA","Oreoxis alpina (A. Gray) J.M. Coult. & Rose ssp. alpina","alpine oreoxis","Dicot","Apiaceae","Carrot family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"PHPU5","Phlox pulvinata",1,"PHPU5","Phlox pulvinata (Wherry) Cronquist","cushion phlox","Dicot","Polemoniaceae","Phlox family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"POBI6","Polygonum bistortoides",0.25,"POBI6","Polygonum bistortoides Pursh","American bistort","Dicot","Polygonaceae","Buckwheat family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"SARH2","Saxifraga rhomboidea",0.25,"SARH2","Saxifraga rhomboidea Greene","diamondleaf saxifrage","Dicot","Saxifragaceae","Saxifrage family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"SEDES","Selaginella densa var. scopulorum",10,"SEDES","Selaginella densa Rydb. var. scopulorum (Maxon) R. Tryon","Rocky Mountain spikemoss","Lycopod","Selaginellaceae","Spike-moss family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"SELA","Sedum lanceolatum",1,"SELA","Sedum lanceolatum Torr.","spearleaf stonecrop","Dicot","Crassulaceae","Stonecrop family","Perennial","Forb/herb"
"NWT NutNet",2013-08-02,4,9,0,0,0,0,"SOSIN","Solidago simplex ssp. simplex var. nana",7,"SOSIN","Solidago simplex Kunth ssp. simplex var. nana (A. Gray) Ringius","dwarf goldenrod","Dicot","Asteraceae","Aster family","Perennial","Forb/herb"
